button_pressed,high_stakes,initial_points,multiplier,points,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
0,,,,,,2030.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",2031,,html-button-response,7
0,,,,,,1704.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",3735,,html-button-response,7
0,,,,,,23643.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",23644,,html-button-response,32
0,,,,,,20474.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",44120,,html-button-response,32
0,,,,,,2051.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 301 points in this HIT. Your bonus for this HIT is <b>$3.01</b>!</p>",1179778,,html-button-response,32
0,,,,,,30462.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",30466,,html-button-response,21
0,,,,,,19529.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",49997,,html-button-response,21
0,,,,,,7509.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 331 points in this HIT. Your bonus for this HIT is <b>$3.31</b>!</p>",1047527,,html-button-response,21
0,,,,,,4712.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",4713,,html-button-response,6
0,,,,,,5537.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",10251,,html-button-response,6
0,,,,,,2589.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 338 points in this HIT. Your bonus for this HIT is <b>$3.38</b>!</p>",790796,,html-button-response,6
0,,,,,,16425.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",16427,,html-button-response,24
0,,,,,,10078.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",26505,,html-button-response,24
0,,,,,,2753.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 285 points in this HIT. Your bonus for this HIT is <b>$2.85</b>!</p>",962684,,html-button-response,24
0,,,,,,14296.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",14297,,html-button-response,26
0,,,,,,18207.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",32505,,html-button-response,26
0,,,,,,4374.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 294 points in this HIT. Your bonus for this HIT is <b>$2.94</b>!</p>",1147465,,html-button-response,26
0,,,,,,34143.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",34147,,html-button-response,11
0,,,,,,11958.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",46107,,html-button-response,11
0,,,,,,2107.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 352 points in this HIT. Your bonus for this HIT is <b>$3.52</b>!</p>",1131282,,html-button-response,11
0,,,,,,20066.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",20073,,html-button-response,20
0,,,,,,20603.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",40680,,html-button-response,20
0,,,,,,2285.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 345 points in this HIT. Your bonus for this HIT is <b>$3.45</b>!</p>",804387,,html-button-response,20
0,,,,,,69215.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",69220,,html-button-response,41
0,,,,,,13152.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",82375,,html-button-response,41
0,,,,,,6320.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 280 points in this HIT. Your bonus for this HIT is <b>$2.80</b>!</p>",1174022,,html-button-response,41
0,,,,,,24111.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",24113,,html-button-response,35
0,,,,,,15170.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",39286,,html-button-response,35
0,,,,,,4932.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 356 points in this HIT. Your bonus for this HIT is <b>$3.56</b>!</p>",1061054,,html-button-response,35
0,,,,,,34872.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",34881,,html-button-response,17
0,,,,,,15895.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",50780,,html-button-response,17
0,,,,,,3722.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 307 points in this HIT. Your bonus for this HIT is <b>$3.07</b>!</p>",1414783,,html-button-response,17
0,,,,,,15888.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",15896,,html-button-response,42
0,,,,,,7968.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",23868,,html-button-response,42
0,,,,,,2032.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 231 points in this HIT. Your bonus for this HIT is <b>$2.31</b>!</p>",1108029,,html-button-response,42
0,,,,,,22027.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",22028,,html-button-response,10
0,,,,,,15399.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",37427,,html-button-response,10
0,,,,,,33657.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",33659,,html-button-response,10
0,,,,,,85347.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",119007,,html-button-response,10
0,,,,,,17557.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 340 points in this HIT. Your bonus for this HIT is <b>$3.40</b>!</p>",963395,,html-button-response,10
0,,,,,,11018.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",11027,,html-button-response,40
0,,,,,,7726.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",18757,,html-button-response,40
0,,,,,,4116.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 283 points in this HIT. Your bonus for this HIT is <b>$2.83</b>!</p>",1682095,,html-button-response,40
0,,,,,,22777.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",22781,,html-button-response,25
0,,,,,,11845.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",34627,,html-button-response,25
0,,,,,,2893.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 259 points in this HIT. Your bonus for this HIT is <b>$2.59</b>!</p>",1036073,,html-button-response,25
0,,,,,,6941.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",6945,,html-button-response,18
0,,,,,,8475.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",15422,,html-button-response,18
0,,,,,,3389.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 349 points in this HIT. Your bonus for this HIT is <b>$3.49</b>!</p>",1133435,,html-button-response,18
0,,,,,,23840.0,,"<h1 id=""instructions"">Instructions</h1>

<p>Thanks for accepting our HIT! In this HIT, you will solve block
puzzles. There are 35 puzzles for you to solve.</p>

<p>On each round, you will see two sets of blocks. There are three places where you
can build a column of blocks. Your task is to stack the blocks in the left box
to match the blocks in the right box. The blocks
in the right box will always be in alphabetical order in the middle column.
You can only move the top block in each column.</p>

<p>Here's an example with 3 blocks:</p>

<p><img width=""355"" src=""static/images/blockworld.gif"" /></p>",23846,,html-button-response,4
0,,,,,,17050.0,,"<h1 id=""points"">Points</h1>

<p>You will begin each round with some number of points. It costs 1 point to move a block.
If you lose all your points, they won't go below 0, but you still have to finish the round.</p>

<p>When a round is <span class=""Blockworld-highStakes"">High Stakes!</span>, every block
will cost 3 points to move, but you will also start with more points.</p>

<p>At the end of the HIT, we will convert the final points from each round into a bonus payment.
You will earn $0.01 for each point.</p>

<p>Here's an example:</p>

<p><img width=""355"" src=""static/images/points.gif"" /></p>",40899,,html-button-response,4
0,,,,,,24525.0,,"<h1 id=""totalpoints"">Total Points</h1>

<p>You got 335 points in this HIT. Your bonus for this HIT is <b>$3.35</b>!</p>",1396756,,html-button-response,4
